plot,field,year,date,score,flight_date,image_filename,signed_days_diff,_abs_path
3006,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03006.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03006.jpg
7235,G3,2023,7/26/23,3.0,7/27/23,20230727_G3_07235.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07235.jpg
7326,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07326.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07326.jpg
3115,G3,2023,7/19/23,8.5,7/20/23,20230720_G3_03115.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03115.jpg
5274,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05274.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05274.jpg
3134,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03134.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03134.jpg
1186,C7B,2025,7/10/25,6.5,7/10/25,20250710_C7B_01186.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01186.jpg
8140,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_08140.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08140.jpg
6854,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06854.jpg,-2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250628_C10_06854.jpg
5314,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_05314.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_05314.jpg
4791,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04791.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04791.jpg
10868,I3B,2023,7/19/23,7.5,7/20/23,20230720_I3B_10868.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10868.jpg
5085,C10,2025,7/2/25,8.0,7/4/25,20250704_C10_05085.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_05085.jpg
1728,C7B,2025,7/7/25,6.0,7/7/25,20250707_C7B_01728.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_01728.jpg
236,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00236.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00236.jpg
10028,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_10028.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_10028.jpg
1647,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01647.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01647.jpg
199,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00199.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00199.jpg
2686,C7B,2025,7/13/25,7.0,7/12/25,20250712_C7B_02686.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250712_C7B_02686.jpg
3103,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_03103.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03103.jpg
9936,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09936.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09936.jpg
11364,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11364.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11364.jpg
4178,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04178.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04178.jpg
5952,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_05952.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05952.jpg
6667,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06667.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_06667.jpg
9736,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09736.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09736.jpg
537,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_00537.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00537.jpg
5186,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05186.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_05186.jpg
4502,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_04502.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04502.jpg
10414,I3B,2023,7/25/23,4.0,7/27/23,20230727_I3B_10414.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10414.jpg
4216,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04216.jpg,-2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250628_C10_04216.jpg
11140,I3B,2023,7/12/23,7.5,7/13/23,20230713_I3B_11140.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11140.jpg
7250,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_07250.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07250.jpg
8085,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_08085.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08085.jpg
9806,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_09806.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09806.jpg
4766,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04766.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_04766.jpg
9796,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09796.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09796.jpg
9665,I3B,2023,7/12/23,4.0,7/13/23,20230713_I3B_09665.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09665.jpg
7491,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07491.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07491.jpg
7294,G3,2023,7/26/23,8.5,7/27/23,20230727_G3_07294.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07294.jpg
7325,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_07325.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07325.jpg
8059,G3,2023,7/19/23,6.5,7/20/23,20230720_G3_08059.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08059.jpg
9967,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09967.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09967.jpg
7417,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_07417.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07417.jpg
4532,C10,2025,7/20/25,4.0,7/21/25,20250721_C10_04532.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_04532.jpg
9669,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09669.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09669.jpg
9910,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09910.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09910.jpg
9795,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09795.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09795.jpg
2670,C7B,2025,7/13/25,7.5,7/12/25,20250712_C7B_02670.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250712_C7B_02670.jpg
11088,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_11088.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11088.jpg
10353,I3B,2023,7/25/23,4.0,7/27/23,20230727_I3B_10353.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10353.jpg
8041,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_08041.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08041.jpg
7366,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07366.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07366.jpg
11346,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11346.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11346.jpg
4990,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04990.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04990.jpg
5870,C10,2025,7/1/25,7.0,6/28/25,20250628_C10_05870.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250628_C10_05870.jpg
7295,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07295.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07295.jpg
5382,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05382.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_05382.jpg
7544,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_07544.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07544.jpg
1547,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01547.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_01547.jpg
7471,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07471.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07471.jpg
1760,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01760.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01760.jpg
3015,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_03015.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03015.jpg
11232,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11232.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11232.jpg
7311,G3,2023,7/26/23,5.5,7/27/23,20230727_G3_07311.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07311.jpg
4194,C10,2025,7/7/25,5.0,7/7/25,20250707_C10_04194.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C10_04194.jpg
6748,C10,2025,7/14/25,7.5,7/14/25,20250714_C10_06748.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250714_C10_06748.jpg
7344,G3,2023,7/20/23,5.0,7/20/23,20230720_G3_07344.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07344.jpg
3069,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_03069.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03069.jpg
8127,G3,2023,7/20/23,6.5,7/20/23,20230720_G3_08127.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08127.jpg
9920,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09920.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09920.jpg
7399,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07399.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07399.jpg
7229,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07229.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07229.jpg
1831,C7B,2025,7/7/25,7.0,7/7/25,20250707_C7B_01831.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_01831.jpg
9865,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09865.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09865.jpg
3096,G3,2023,7/19/23,8.5,7/20/23,20230720_G3_03096.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03096.jpg
6756,C10,2025,6/30/25,8.5,6/28/25,20250628_C10_06756.jpg,-2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250628_C10_06756.jpg
4933,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04933.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_04933.jpg
11261,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11261.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11261.jpg
4760,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04760.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04760.jpg
7448,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_07448.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07448.jpg
4905,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04905.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04905.jpg
205,C7B,2025,7/4/25,8.0,7/4/25,20250704_C7B_00205.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C7B_00205.jpg
837,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00837.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00837.jpg
1050,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01050.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01050.jpg
4447,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04447.jpg,-2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250628_C10_04447.jpg
969,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00969.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_00969.jpg
4754,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_04754.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_04754.jpg
6767,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06767.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C10_06767.jpg
962,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00962.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00962.jpg
6750,C10,2025,7/14/25,8.0,7/14/25,20250714_C10_06750.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250714_C10_06750.jpg
7335,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_07335.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07335.jpg
3208,G3,2023,7/19/23,7.0,7/20/23,20230720_G3_03208.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03208.jpg
4137,C10,2025,7/7/25,4.0,7/7/25,20250707_C10_04137.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C10_04137.jpg
4781,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04781.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04781.jpg
11194,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11194.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11194.jpg
4778,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_04778.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04778.jpg
1905,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01905.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01905.jpg
1493,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01493.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01493.jpg
9810,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09810.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09810.jpg
3060,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03060.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03060.jpg
7531,G3,2023,7/20/23,6.5,7/20/23,20230720_G3_07531.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07531.jpg
5860,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_05860.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05860.jpg
9626,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09626.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09626.jpg
10275,I3B,2023,7/25/23,3.0,7/27/23,20230727_I3B_10275.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10275.jpg
392,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00392.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00392.jpg
11004,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11004.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11004.jpg
4223,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04223.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C10_04223.jpg
5587,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05587.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_05587.jpg
9765,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09765.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09765.jpg
7248,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_07248.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07248.jpg
5619,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05619.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_05619.jpg
7487,G3,2023,7/20/23,6.5,7/20/23,20230720_G3_07487.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07487.jpg
7527,G3,2023,7/20/23,5.5,7/20/23,20230720_G3_07527.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07527.jpg
8131,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_08131.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08131.jpg
91,C7B,2025,7/4/25,5.5,7/4/25,20250704_C7B_00091.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C7B_00091.jpg
4326,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04326.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04326.jpg
9619,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09619.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09619.jpg
7433,G3,2023,7/20/23,6.5,7/20/23,20230720_G3_07433.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07433.jpg
1827,C7B,2025,7/7/25,6.0,7/7/25,20250707_C7B_01827.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_01827.jpg
10759,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_10759.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10759.jpg
9847,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09847.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09847.jpg
8078,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_08078.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08078.jpg
7341,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07341.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07341.jpg
11265,I3B,2023,7/19/23,6.5,7/20/23,20230720_I3B_11265.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11265.jpg
1786,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_01786.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01786.jpg
1009,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_01009.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01009.jpg
1130,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01130.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01130.jpg
4045,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04045.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04045.jpg
5247,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05247.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_05247.jpg
351,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00351.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00351.jpg
5383,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_05383.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_05383.jpg
5998,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_05998.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05998.jpg
11246,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_11246.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11246.jpg
8054,G3,2023,7/19/23,5.5,7/20/23,20230720_G3_08054.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08054.jpg
1027,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01027.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_01027.jpg
5523,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05523.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05523.jpg
123,C7B,2025,6/30/25,5.5,7/1/25,20250701_C7B_00123.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00123.jpg
9822,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09822.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09822.jpg
3041,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_03041.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03041.jpg
7430,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07430.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07430.jpg
4833,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04833.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04833.jpg
7408,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07408.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07408.jpg
