plot,field,year,date,score,flight_date,image_filename
683,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00683.jpg
1130,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01130.jpg
5570,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05570.jpg
1038,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01038.jpg
848,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_00848.jpg
4993,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_04993.jpg
5428,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05428.jpg
4560,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04560.jpg
9,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_00009.jpg
2668,C7B,2025,7/18/25,7.0,7/18/25,20250718_C7B_02668.jpg
4187,B7A,2024,7/30/24,5.5,7/27/24,20240727_B7A_04187.jpg
1256,C6B,2024,7/29/24,5.5,7/26/24,20240726_C6B_01256.jpg
3006,C6B,2024,7/30/24,2.5,8/2/24,20240802_C6B_03006.jpg
4571,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04571.jpg
1514,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01514.jpg
3467,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03467.jpg
1838,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01838.jpg
6849,C10,2025,7/14/25,7.0,7/14/25,20250714_C10_06849.jpg
421,C7B,2025,7/4/25,5.0,7/4/25,20250704_C7B_00421.jpg
640,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00640.jpg
1864,C6B,2024,7/19/24,5.0,7/18/24,20240718_C6B_01864.jpg
4311,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04311.jpg
971,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00971.jpg
5053,C6B,2024,7/27/24,9.0,7/26/24,20240726_C6B_05053.jpg
880,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00880.jpg
4068,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04068.jpg
536,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00536.jpg
5739,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_05739.jpg
5997,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05997.jpg
5876,C10,2025,7/19/25,2.5,7/18/25,20250718_C10_05876.jpg
1857,C7B,2025,7/19/25,6.0,7/18/25,20250718_C7B_01857.jpg
4627,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04627.jpg
5020,C6B,2024,7/1/24,8.0,7/3/24,20240703_C6B_05020.jpg
4279,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04279.jpg
951,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00951.jpg
3078,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_03078.jpg
4191,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04191.jpg
251,C7B,2025,7/18/25,3.5,7/18/25,20250718_C7B_00251.jpg
1040,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01040.jpg
4823,C10,2025,7/20/25,3.5,7/21/25,20250721_C10_04823.jpg
1853,C6B,2024,7/29/24,2.5,7/26/24,20240726_C6B_01853.jpg
5234,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05234.jpg
1830,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_01830.jpg
777,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_00777.jpg
4606,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04606.jpg
5748,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_05748.jpg
6690,C10,2025,6/30/25,9.0,6/28/25,20250628_C10_06690.jpg
114,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00114.jpg
4488,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04488.jpg
2656,C7B,2025,6/30/25,8.5,7/1/25,20250701_C7B_02656.jpg
6651,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06651.jpg
2753,C6B,2024,7/15/24,6.0,7/18/24,20240718_C6B_02753.jpg
1337,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01337.jpg
2799,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_02799.jpg
916,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00916.jpg
330,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_00330.jpg
512,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00512.jpg
190,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00190.jpg
1460,C6B,2024,7/29/24,1.5,7/26/24,20240726_C6B_01460.jpg
48,C7B,2025,7/4/25,8.0,7/4/25,20250704_C7B_00048.jpg
2760,C7B,2025,7/18/25,7.5,7/18/25,20250718_C7B_02760.jpg
771,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00771.jpg
1677,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01677.jpg
4382,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04382.jpg
5343,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05343.jpg
5571,C10,2025,7/20/25,5.0,7/21/25,20250721_C10_05571.jpg
4080,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04080.jpg
1789,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01789.jpg
97,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00097.jpg
5660,C10,2025,7/1/25,5.0,6/28/25,20250628_C10_05660.jpg
464,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00464.jpg
1572,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_01572.jpg
3523,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03523.jpg
1739,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01739.jpg
1714,C7B,2025,7/7/25,4.0,7/7/25,20250707_C7B_01714.jpg
3751,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03751.jpg
3436,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_03436.jpg
858,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_00858.jpg
4269,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04269.jpg
4432,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04432.jpg
169,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00169.jpg
158,C6B,2024,7/19/24,6.0,7/18/24,20240718_C6B_00158.jpg
4006,B7A,2024,7/15/24,6.5,7/16/24,20240716_B7A_04006.jpg
723,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00723.jpg
806,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00806.jpg
4892,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04892.jpg
6757,C10,2025,6/30/25,9.0,6/28/25,20250628_C10_06757.jpg
915,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00915.jpg
5022,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05022.jpg
1589,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01589.jpg
5666,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_05666.jpg
3529,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_03529.jpg
4304,B7A,2024,7/15/24,5.5,7/16/24,20240716_B7A_04304.jpg
4443,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_04443.jpg
4018,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04018.jpg
28,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_00028.jpg
1277,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01277.jpg
1827,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01827.jpg
1112,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01112.jpg
1735,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_01735.jpg
2845,C7B,2025,7/8/25,5.0,7/7/25,20250707_C7B_02845.jpg
5951,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05951.jpg
1377,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01377.jpg
4812,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_04812.jpg
3883,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_03883.jpg
1059,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01059.jpg
5702,C10,2025,7/1/25,7.0,6/28/25,20250628_C10_05702.jpg
4637,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04637.jpg
4767,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04767.jpg
4021,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04021.jpg
5372,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05372.jpg
5666,C10,2025,7/1/25,5.0,6/28/25,20250628_C10_05666.jpg
39,C7B,2025,7/11/25,8.0,7/10/25,20250710_C7B_00039.jpg
877,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_00877.jpg
1730,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01730.jpg
4204,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04204.jpg
4452,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04452.jpg
4234,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04234.jpg
6788,C10,2025,7/14/25,7.5,7/14/25,20250714_C10_06788.jpg
4538,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_04538.jpg
5876,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_05876.jpg
1294,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_01294.jpg
806,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00806.jpg
5538,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_05538.jpg
4521,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04521.jpg
320,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00320.jpg
2822,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_02822.jpg
435,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00435.jpg
4155,C10,2025,7/7/25,5.0,7/7/25,20250707_C10_04155.jpg
2607,C6B,2024,7/30/24,6.5,8/2/24,20240802_C6B_02607.jpg
1903,C6B,2024,7/19/24,6.0,7/18/24,20240718_C6B_01903.jpg
6659,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06659.jpg
441,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00441.jpg
4816,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04816.jpg
1184,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01184.jpg
4108,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04108.jpg
4658,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_04658.jpg
5110,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05110.jpg
2799,C7B,2025,6/30/25,9.0,7/1/25,20250701_C7B_02799.jpg
2870,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_02870.jpg
4200,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04200.jpg
4080,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04080.jpg
4018,C10,2025,7/19/25,3.5,7/18/25,20250718_C10_04018.jpg
6785,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06785.jpg
2677,C7B,2025,7/13/25,7.0,7/12/25,20250712_C7B_02677.jpg
5233,C10,2025,7/20/25,5.0,7/21/25,20250721_C10_05233.jpg
1678,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01678.jpg
1249,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01249.jpg
1501,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_01501.jpg
4408,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04408.jpg
4226,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04226.jpg
4253,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04253.jpg
583,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00583.jpg
1650,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01650.jpg
1136,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_01136.jpg
4703,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04703.jpg
4228,C10,2025,7/7/25,5.5,7/7/25,20250707_C10_04228.jpg
3742,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03742.jpg
4716,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04716.jpg
6003,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_06003.jpg
5831,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05831.jpg
186,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00186.jpg
1465,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01465.jpg
1274,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01274.jpg
5125,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05125.jpg
416,C7B,2025,7/4/25,6.0,7/4/25,20250704_C7B_00416.jpg
2047,C7B,2025,7/7/25,6.0,7/7/25,20250707_C7B_02047.jpg
6726,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06726.jpg
4496,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04496.jpg
4635,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04635.jpg
1838,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01838.jpg
5029,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05029.jpg
452,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00452.jpg
6690,C10,2025,7/8/25,8.0,7/7/25,20250707_C10_06690.jpg
2565,C6B,2024,7/1/24,7.5,7/3/24,20240703_C6B_02565.jpg
4101,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04101.jpg
5830,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_05830.jpg
1873,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01873.jpg
20,C7B,2025,7/11/25,3.5,7/10/25,20250710_C7B_00020.jpg
4169,B7A,2024,7/30/24,3.0,7/27/24,20240727_B7A_04169.jpg
1992,C6B,2024,7/19/24,6.0,7/18/24,20240718_C6B_01992.jpg
793,C6B,2024,7/29/24,6.0,7/26/24,20240726_C6B_00793.jpg
1263,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01263.jpg
2106,C6B,2024,7/29/24,3.5,7/26/24,20240726_C6B_02106.jpg
1941,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01941.jpg
4389,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04389.jpg
393,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00393.jpg
5163,C10,2025,7/20/25,1.0,7/21/25,20250721_C10_05163.jpg
3090,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_03090.jpg
2861,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_02861.jpg
619,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00619.jpg
5888,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_05888.jpg
4577,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04577.jpg
2798,C7B,2025,6/30/25,9.0,7/1/25,20250701_C7B_02798.jpg
4083,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04083.jpg
1079,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01079.jpg
4638,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04638.jpg
6773,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06773.jpg
5565,B7A,2024,7/1/24,8.0,7/3/24,20240703_B7A_05565.jpg
2753,C7B,2025,7/8/25,7.5,7/7/25,20250707_C7B_02753.jpg
11,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_00011.jpg
5069,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05069.jpg
391,C6B,2024,7/29/24,6.0,7/26/24,20240726_C6B_00391.jpg
4213,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04213.jpg
5274,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05274.jpg
2519,C6B,2024,7/18/24,7.0,7/18/24,20240718_C6B_02519.jpg
4147,C10,2025,7/7/25,4.0,7/7/25,20250707_C10_04147.jpg
4476,C10,2025,7/1/25,6.5,6/28/25,20250628_C10_04476.jpg
5362,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05362.jpg
1077,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01077.jpg
1628,C6B,2024,7/19/24,4.0,7/18/24,20240718_C6B_01628.jpg
1134,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01134.jpg
5206,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05206.jpg
5901,C10,2025,7/8/25,7.0,7/7/25,20250707_C10_05901.jpg
933,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00933.jpg
4986,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04986.jpg
406,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00406.jpg
1782,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01782.jpg
1771,C6B,2024,7/19/24,4.0,7/18/24,20240718_C6B_01771.jpg
4122,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04122.jpg
4152,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04152.jpg
2792,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_02792.jpg
430,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00430.jpg
3502,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03502.jpg
2668,C7B,2025,6/30/25,8.5,7/1/25,20250701_C7B_02668.jpg
1581,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01581.jpg
4213,C10,2025,6/30/25,6.5,6/28/25,20250628_C10_04213.jpg
2573,C6B,2024,7/18/24,5.0,7/18/24,20240718_C6B_02573.jpg
289,C7B,2025,6/30/25,5.5,7/1/25,20250701_C7B_00289.jpg
2131,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02131.jpg
1842,C7B,2025,7/7/25,5.0,7/7/25,20250707_C7B_01842.jpg
1486,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01486.jpg
1791,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01791.jpg
2555,C6B,2024,7/27/24,4.5,7/26/24,20240726_C6B_02555.jpg
2033,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_02033.jpg
711,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00711.jpg
1214,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_01214.jpg
2583,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_02583.jpg
5290,C10,2025,7/2/25,4.5,7/4/25,20250704_C10_05290.jpg
4075,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04075.jpg
342,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00342.jpg
2609,C6B,2024,7/30/24,3.5,8/2/24,20240802_C6B_02609.jpg
697,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00697.jpg
2871,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_02871.jpg
4455,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04455.jpg
2137,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_02137.jpg
6035,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_06035.jpg
5630,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05630.jpg
3594,C6B,2024,7/15/24,6.5,7/18/24,20240718_C6B_03594.jpg
4190,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04190.jpg
4415,B7A,2024,7/30/24,5.0,7/27/24,20240727_B7A_04415.jpg
3252,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03252.jpg
144,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00144.jpg
4259,C10,2025,7/19/25,3.5,7/18/25,20250718_C10_04259.jpg
6760,C10,2025,6/30/25,8.5,6/28/25,20250628_C10_06760.jpg
2527,C6B,2024,7/18/24,6.5,7/18/24,20240718_C6B_02527.jpg
5504,B7A,2024,7/11/24,8.0,7/10/24,20240710_B7A_05504.jpg
1025,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01025.jpg
4498,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_04498.jpg
294,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00294.jpg
4078,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04078.jpg
5012,C6B,2024,7/27/24,8.0,7/26/24,20240726_C6B_05012.jpg
4265,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04265.jpg
4306,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04306.jpg
4084,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04084.jpg
116,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00116.jpg
498,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00498.jpg
2716,C7B,2025,7/8/25,8.0,7/7/25,20250707_C7B_02716.jpg
1442,C7B,2025,7/18/25,4.5,7/18/25,20250718_C7B_01442.jpg
4327,C10,2025,7/7/25,5.0,7/7/25,20250707_C10_04327.jpg
769,C7B,2025,7/18/25,3.5,7/18/25,20250718_C7B_00769.jpg
1354,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_01354.jpg
170,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00170.jpg
4337,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04337.jpg
291,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00291.jpg
454,C6B,2024,7/29/24,8.0,7/26/24,20240726_C6B_00454.jpg
3964,B7A,2024,7/30/24,1.0,7/27/24,20240727_B7A_03964.jpg
1210,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01210.jpg
5039,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05039.jpg
392,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00392.jpg
321,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_00321.jpg
45,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00045.jpg
4448,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04448.jpg
3446,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03446.jpg
4043,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04043.jpg
5050,C6B,2024,7/18/24,5.5,7/18/24,20240718_C6B_05050.jpg
5071,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05071.jpg
1635,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01635.jpg
2030,C7B,2025,7/19/25,3.0,7/18/25,20250718_C7B_02030.jpg
4794,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04794.jpg
1097,C6B,2024,7/19/24,6.0,7/18/24,20240718_C6B_01097.jpg
6692,C10,2025,7/14/25,8.0,7/14/25,20250714_C10_06692.jpg
1733,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01733.jpg
1813,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_01813.jpg
540,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_00540.jpg
2151,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02151.jpg
6742,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06742.jpg
93,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00093.jpg
3004,C6B,2024,7/15/24,7.0,7/18/24,20240718_C6B_03004.jpg
2742,C7B,2025,7/8/25,8.0,7/7/25,20250707_C7B_02742.jpg
2552,C6B,2024,7/1/24,8.0,7/3/24,20240703_C6B_02552.jpg
1445,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01445.jpg
2926,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_02926.jpg
4764,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04764.jpg
2686,C7B,2025,6/30/25,8.5,7/1/25,20250701_C7B_02686.jpg
812,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00812.jpg
1301,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01301.jpg
601,C7B,2025,7/18/25,6.0,7/18/25,20250718_C7B_00601.jpg
2971,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_02971.jpg
5568,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05568.jpg
5174,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_05174.jpg
2732,C7B,2025,6/30/25,9.0,7/1/25,20250701_C7B_02732.jpg
482,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00482.jpg
1320,C6B,2024,7/29/24,3.5,7/26/24,20240726_C6B_01320.jpg
266,C7B,2025,7/18/25,8.0,7/18/25,20250718_C7B_00266.jpg
1344,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01344.jpg
6725,C10,2025,6/30/25,8.5,6/28/25,20250628_C10_06725.jpg
5563,C10,2025,7/20/25,4.0,7/21/25,20250721_C10_05563.jpg
4561,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_04561.jpg
1071,C6B,2024,7/29/24,7.5,7/26/24,20240726_C6B_01071.jpg
1837,C6B,2024,7/29/24,2.5,7/26/24,20240726_C6B_01837.jpg
4538,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04538.jpg
1646,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01646.jpg
6651,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06651.jpg
4939,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04939.jpg
643,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00643.jpg
2029,C7B,2025,7/19/25,3.0,7/18/25,20250718_C7B_02029.jpg
1018,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01018.jpg
2854,C7B,2025,7/13/25,5.5,7/12/25,20250712_C7B_02854.jpg
5472,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05472.jpg
2113,C6B,2024,7/29/24,1.5,7/26/24,20240726_C6B_02113.jpg
4793,C10,2025,7/20/25,5.5,7/21/25,20250721_C10_04793.jpg
1752,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01752.jpg
1322,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01322.jpg
1764,C6B,2024,7/29/24,2.5,7/26/24,20240726_C6B_01764.jpg
4566,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04566.jpg
1941,C7B,2025,7/10/25,8.0,7/10/25,20250710_C7B_01941.jpg
6673,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06673.jpg
867,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_00867.jpg
1238,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01238.jpg
980,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_00980.jpg
2875,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_02875.jpg
2734,C6B,2024,7/30/24,2.5,8/2/24,20240802_C6B_02734.jpg
6760,C10,2025,7/18/25,7.5,7/18/25,20250718_C10_06760.jpg
4467,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04467.jpg
2691,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_02691.jpg
2719,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_02719.jpg
5762,C10,2025,7/1/25,5.0,6/28/25,20250628_C10_05762.jpg
