plot,field,year,date,score,flight_date,image_filename,signed_days_diff,_abs_path
7391,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07391.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07391.jpg
3660,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_03660.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03660.jpg
10381,I3B,2023,7/25/23,6.5,7/27/23,20230727_I3B_10381.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10381.jpg
11021,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_11021.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11021.jpg
1275,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01275.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01275.jpg
7531,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07531.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07531.jpg
3984,B7A,2024,7/30/24,3.0,7/27/24,20240727_B7A_03984.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_03984.jpg
8096,G3,2023,7/20/23,5.0,7/20/23,20230720_G3_08096.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08096.jpg
2532,C6B,2024,7/18/24,6.0,7/18/24,20240718_C6B_02532.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02532.jpg
9567,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_09567.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09567.jpg
1476,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01476.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01476.jpg
11276,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11276.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11276.jpg
534,C6B,2024,7/29/24,8.5,7/26/24,20240726_C6B_00534.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00534.jpg
10928,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_10928.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10928.jpg
7374,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_07374.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07374.jpg
287,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00287.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00287.jpg
3111,G3,2023,7/19/23,5.0,7/20/23,20230720_G3_03111.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03111.jpg
8089,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_08089.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08089.jpg
4526,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04526.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04526.jpg
7428,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07428.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07428.jpg
11058,I3B,2023,7/12/23,8.0,7/13/23,20230713_I3B_11058.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11058.jpg
11316,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11316.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11316.jpg
7342,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07342.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07342.jpg
7343,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07343.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07343.jpg
1422,C6B,2024,7/29/24,7.0,7/26/24,20240726_C6B_01422.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01422.jpg
3057,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_03057.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03057.jpg
3423,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03423.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03423.jpg
2044,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02044.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02044.jpg
3449,C6B,2024,7/30/24,1.0,8/2/24,20240802_C6B_03449.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03449.jpg
807,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00807.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00807.jpg
10385,I3B,2023,7/25/23,5.0,7/27/23,20230727_I3B_10385.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10385.jpg
5064,C6B,2024,7/18/24,8.0,7/18/24,20240718_C6B_05064.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_05064.jpg
3345,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03345.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03345.jpg
4295,B7A,2024,7/15/24,4.0,7/16/24,20240716_B7A_04295.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04295.jpg
9687,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09687.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09687.jpg
10356,I3B,2023,7/25/23,3.5,7/27/23,20230727_I3B_10356.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10356.jpg
1942,C6B,2024,7/29/24,3.5,7/26/24,20240726_C6B_01942.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01942.jpg
3055,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_03055.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03055.jpg
8126,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_08126.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08126.jpg
3194,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_03194.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03194.jpg
7315,G3,2023,7/20/23,5.0,7/20/23,20230720_G3_07315.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07315.jpg
10027,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_10027.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_10027.jpg
3153,G3,2023,7/26/23,5.5,7/27/23,20230727_G3_03153.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03153.jpg
10286,I3B,2023,7/25/23,3.0,7/27/23,20230727_I3B_10286.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10286.jpg
7505,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07505.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07505.jpg
11325,I3B,2023,7/19/23,7.0,7/20/23,20230720_I3B_11325.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11325.jpg
1143,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01143.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01143.jpg
2954,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_02954.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02954.jpg
1272,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_01272.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01272.jpg
3003,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03003.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03003.jpg
5064,C6B,2024,7/27/24,7.5,7/26/24,20240726_C6B_05064.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_05064.jpg
5507,B7A,2024,7/27/24,5.0,7/27/24,20240727_B7A_05507.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_05507.jpg
3555,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03555.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03555.jpg
7280,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07280.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07280.jpg
7276,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07276.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07276.jpg
7396,G3,2023,7/26/23,5.5,7/27/23,20230727_G3_07396.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07396.jpg
3055,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03055.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03055.jpg
3093,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_03093.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03093.jpg
8026,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_08026.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08026.jpg
7504,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07504.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07504.jpg
4028,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04028.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04028.jpg
2506,C6B,2024,7/1/24,8.5,7/3/24,20240703_C6B_02506.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240703_C6B_02506.jpg
8043,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_08043.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08043.jpg
11234,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_11234.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11234.jpg
355,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00355.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00355.jpg
9833,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09833.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09833.jpg
4464,B7A,2024,7/15/24,7.5,7/16/24,20240716_B7A_04464.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04464.jpg
3472,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03472.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03472.jpg
1557,C6B,2024,7/19/24,4.0,7/18/24,20240718_C6B_01557.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01557.jpg
11340,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_11340.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11340.jpg
7291,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07291.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07291.jpg
7326,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07326.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07326.jpg
4584,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04584.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04584.jpg
1554,C6B,2024,7/29/24,9.0,7/26/24,20240726_C6B_01554.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01554.jpg
3189,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_03189.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03189.jpg
9715,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09715.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09715.jpg
3609,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03609.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03609.jpg
10931,I3B,2023,7/19/23,6.5,7/20/23,20230720_I3B_10931.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10931.jpg
1453,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01453.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01453.jpg
4544,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04544.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04544.jpg
9623,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_09623.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09623.jpg
5060,C6B,2024,7/27/24,6.5,7/26/24,20240726_C6B_05060.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_05060.jpg
2762,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_02762.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02762.jpg
7490,G3,2023,7/20/23,6.0,7/20/23,20230720_G3_07490.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07490.jpg
7433,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_07433.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07433.jpg
8101,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_08101.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08101.jpg
4427,B7A,2024,7/15/24,7.5,7/16/24,20240716_B7A_04427.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04427.jpg
10888,I3B,2023,7/19/23,4.5,7/20/23,20230720_I3B_10888.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10888.jpg
8172,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_08172.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08172.jpg
3490,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03490.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03490.jpg
3121,G3,2023,7/26/23,8.5,7/27/23,20230727_G3_03121.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03121.jpg
3130,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_03130.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03130.jpg
10024,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_10024.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_10024.jpg
10822,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_10822.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10822.jpg
8096,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_08096.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08096.jpg
1231,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01231.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01231.jpg
9683,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09683.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09683.jpg
7489,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07489.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07489.jpg
3115,C6B,2024,7/30/24,3.5,8/2/24,20240802_C6B_03115.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03115.jpg
3181,G3,2023,7/19/23,4.0,7/20/23,20230720_G3_03181.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03181.jpg
1222,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01222.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01222.jpg
7336,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_07336.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07336.jpg
7527,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_07527.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07527.jpg
3470,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03470.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03470.jpg
2074,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_02074.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_02074.jpg
8119,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_08119.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08119.jpg
3491,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03491.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03491.jpg
4479,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04479.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04479.jpg
1125,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_01125.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01125.jpg
7539,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07539.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07539.jpg
3883,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_03883.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03883.jpg
10879,I3B,2023,7/19/23,6.5,7/20/23,20230720_I3B_10879.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10879.jpg
9921,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09921.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09921.jpg
3080,C6B,2024,7/15/24,4.0,7/18/24,20240718_C6B_03080.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03080.jpg
7470,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07470.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07470.jpg
10298,I3B,2023,7/25/23,3.0,7/27/23,20230727_I3B_10298.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10298.jpg
3185,G3,2023,7/26/23,3.0,7/27/23,20230727_G3_03185.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03185.jpg
5040,C6B,2024,7/18/24,7.5,7/18/24,20240718_C6B_05040.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_05040.jpg
9866,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09866.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09866.jpg
10826,I3B,2023,7/19/23,7.0,7/20/23,20230720_I3B_10826.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10826.jpg
3328,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03328.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03328.jpg
3728,C6B,2024,7/15/24,6.0,7/18/24,20240718_C6B_03728.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03728.jpg
7390,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07390.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07390.jpg
1514,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01514.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01514.jpg
3887,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_03887.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03887.jpg
3337,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_03337.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03337.jpg
5015,C6B,2024,7/1/24,8.0,7/3/24,20240703_C6B_05015.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240703_C6B_05015.jpg
9693,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09693.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09693.jpg
1230,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01230.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01230.jpg
3844,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_03844.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03844.jpg
5533,B7A,2024,7/18/24,7.0,7/16/24,20240716_B7A_05533.jpg,-2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_05533.jpg
1541,C6B,2024,7/19/24,5.0,7/18/24,20240718_C6B_01541.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01541.jpg
10967,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_10967.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10967.jpg
4234,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04234.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04234.jpg
7203,G3,2023,7/19/23,5.5,7/20/23,20230720_G3_07203.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07203.jpg
8003,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_08003.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08003.jpg
7253,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_07253.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07253.jpg
8091,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_08091.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08091.jpg
3755,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03755.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03755.jpg
10886,I3B,2023,7/19/23,6.5,7/20/23,20230720_I3B_10886.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10886.jpg
4447,B7A,2024,7/15/24,7.0,7/16/24,20240716_B7A_04447.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04447.jpg
3680,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_03680.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03680.jpg
