plot,field,year,date,score,flight_date,image_filename,signed_days_diff,_abs_path
2555,C6B,2024,7/18/24,6.5,7/18/24,20240718_C6B_02555.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02555.jpg
1975,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01975.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01975.jpg
4851,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_04851.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04851.jpg
4524,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_04524.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04524.jpg
2819,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_02819.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02819.jpg
4310,C10,2025,7/7/25,5.5,7/7/25,20250707_C10_04310.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C10_04310.jpg
1758,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01758.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_01758.jpg
3421,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03421.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03421.jpg
1787,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01787.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01787.jpg
5403,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05403.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_05403.jpg
1524,C6B,2024,7/19/24,5.5,7/18/24,20240718_C6B_01524.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01524.jpg
1739,C6B,2024,7/29/24,6.0,7/26/24,20240726_C6B_01739.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01739.jpg
1468,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01468.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01468.jpg
2763,C7B,2025,7/18/25,7.5,7/18/25,20250718_C7B_02763.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_02763.jpg
2670,C7B,2025,7/8/25,8.5,7/7/25,20250707_C7B_02670.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_02670.jpg
3875,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_03875.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03875.jpg
170,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00170.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00170.jpg
5573,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_05573.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05573.jpg
1066,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01066.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01066.jpg
4752,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_04752.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04752.jpg
1563,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01563.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01563.jpg
2642,C7B,2025,7/8/25,6.5,7/7/25,20250707_C7B_02642.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_02642.jpg
5961,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05961.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05961.jpg
4382,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04382.jpg,-2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250628_C10_04382.jpg
2715,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_02715.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02715.jpg
1991,C7B,2025,7/19/25,2.5,7/18/25,20250718_C7B_01991.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01991.jpg
1025,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01025.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_01025.jpg
4034,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04034.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04034.jpg
4293,C10,2025,7/19/25,5.0,7/18/25,20250718_C10_04293.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C10_04293.jpg
1439,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01439.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01439.jpg
117,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_00117.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00117.jpg
3353,C6B,2024,7/30/24,1.0,8/2/24,20240802_C6B_03353.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03353.jpg
6025,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_06025.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C10_06025.jpg
1665,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01665.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01665.jpg
913,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00913.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00913.jpg
3347,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03347.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03347.jpg
1399,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01399.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01399.jpg
5648,C10,2025,7/20/25,4.5,7/21/25,20250721_C10_05648.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_05648.jpg
385,C7B,2025,6/30/25,5.5,7/1/25,20250701_C7B_00385.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00385.jpg
96,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00096.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00096.jpg
3294,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_03294.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03294.jpg
2071,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02071.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02071.jpg
6711,C10,2025,7/18/25,7.5,7/18/25,20250718_C10_06711.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C10_06711.jpg
2541,C6B,2024,7/27/24,1.5,7/26/24,20240726_C6B_02541.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_02541.jpg
4285,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04285.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04285.jpg
1293,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01293.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01293.jpg
4087,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04087.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04087.jpg
4341,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04341.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04341.jpg
2008,C7B,2025,7/19/25,5.5,7/18/25,20250718_C7B_02008.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_02008.jpg
3844,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_03844.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03844.jpg
669,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_00669.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00669.jpg
964,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_00964.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00964.jpg
1328,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01328.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01328.jpg
4326,C10,2025,7/19/25,1.5,7/18/25,20250718_C10_04326.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C10_04326.jpg
1594,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01594.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01594.jpg
4594,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04594.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04594.jpg
2833,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_02833.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02833.jpg
1075,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01075.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01075.jpg
2699,C7B,2025,7/8/25,4.0,7/7/25,20250707_C7B_02699.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_02699.jpg
5017,C6B,2024,7/18/24,7.5,7/18/24,20240718_C6B_05017.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_05017.jpg
3660,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_03660.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03660.jpg
2755,C6B,2024,7/30/24,2.5,8/2/24,20240802_C6B_02755.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02755.jpg
4614,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04614.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04614.jpg
1508,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01508.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01508.jpg
3000,C6B,2024,7/30/24,1.0,8/2/24,20240802_C6B_03000.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03000.jpg
1055,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01055.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01055.jpg
140,C6B,2024,7/29/24,5.5,7/26/24,20240726_C6B_00140.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00140.jpg
1830,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01830.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01830.jpg
4035,B7A,2024,7/30/24,3.5,7/27/24,20240727_B7A_04035.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04035.jpg
3436,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_03436.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03436.jpg
2586,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_02586.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02586.jpg
5952,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_05952.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05952.jpg
4628,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04628.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04628.jpg
1181,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01181.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01181.jpg
6742,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06742.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C10_06742.jpg
1297,C6B,2024,7/29/24,3.5,7/26/24,20240726_C6B_01297.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01297.jpg
5096,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_05096.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05096.jpg
861,C6B,2024,7/19/24,6.0,7/18/24,20240718_C6B_00861.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00861.jpg
211,C6B,2024,7/29/24,7.5,7/26/24,20240726_C6B_00211.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00211.jpg
2765,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_02765.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02765.jpg
3788,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03788.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03788.jpg
3836,B7A,2024,7/15/24,7.5,7/16/24,20240716_B7A_03836.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03836.jpg
2060,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02060.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02060.jpg
1792,C7B,2025,7/7/25,5.0,7/7/25,20250707_C7B_01792.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_01792.jpg
2869,C6B,2024,7/15/24,7.5,7/18/24,20240718_C6B_02869.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02869.jpg
4994,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_04994.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04994.jpg
110,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00110.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00110.jpg
1818,C6B,2024,7/29/24,6.0,7/26/24,20240726_C6B_01818.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01818.jpg
761,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00761.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00761.jpg
4127,C10,2025,7/19/25,6.0,7/18/25,20250718_C10_04127.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C10_04127.jpg
3780,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03780.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03780.jpg
4463,B7A,2024,7/15/24,7.0,7/16/24,20240716_B7A_04463.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04463.jpg
2658,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_02658.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_02658.jpg
1861,C7B,2025,7/19/25,5.0,7/18/25,20250718_C7B_01861.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01861.jpg
4079,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04079.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04079.jpg
1931,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_01931.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01931.jpg
4649,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_04649.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_04649.jpg
1271,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01271.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_01271.jpg
1746,C7B,2025,7/7/25,7.0,7/7/25,20250707_C7B_01746.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C7B_01746.jpg
827,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00827.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00827.jpg
6778,C10,2025,7/14/25,8.0,7/14/25,20250714_C10_06778.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250714_C10_06778.jpg
5013,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05013.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250721_C10_05013.jpg
304,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00304.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00304.jpg
4159,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04159.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04159.jpg
3405,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03405.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03405.jpg
795,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00795.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_00795.jpg
4532,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04532.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04532.jpg
1846,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01846.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01846.jpg
4187,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04187.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04187.jpg
560,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00560.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00560.jpg
4649,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04649.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_04649.jpg
5947,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_05947.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C10_05947.jpg
1259,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01259.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01259.jpg
6045,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_06045.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_06045.jpg
1702,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_01702.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250701_C7B_01702.jpg
919,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_00919.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00919.jpg
1843,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01843.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_01843.jpg
4506,B7A,2024,7/15/24,7.0,7/16/24,20240716_B7A_04506.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04506.jpg
3201,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03201.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03201.jpg
77,C7B,2025,7/4/25,5.0,7/4/25,20250704_C7B_00077.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C7B_00077.jpg
107,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00107.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00107.jpg
251,C7B,2025,7/4/25,6.0,7/4/25,20250704_C7B_00251.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C7B_00251.jpg
3972,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_03972.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03972.jpg
3338,C6B,2024,7/30/24,2.5,8/2/24,20240802_C6B_03338.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03338.jpg
4420,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04420.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04420.jpg
4243,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04243.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C10_04243.jpg
537,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_00537.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250710_C7B_00537.jpg
863,C6B,2024,7/29/24,6.5,7/26/24,20240726_C6B_00863.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00863.jpg
3470,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03470.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03470.jpg
6713,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06713.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250704_C10_06713.jpg
1910,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_01910.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01910.jpg
1360,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01360.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01360.jpg
3726,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03726.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03726.jpg
4448,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04448.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04448.jpg
6834,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06834.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250707_C10_06834.jpg
4544,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04544.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04544.jpg
5622,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_05622.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_05622.jpg
4620,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04620.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250711_C10_04620.jpg
1618,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01618.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20250718_C7B_01618.jpg
1797,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_01797.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01797.jpg
2572,C6B,2024,7/1/24,7.5,7/3/24,20240703_C6B_02572.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240703_C6B_02572.jpg
